order_id,product_id,quantity,price
29699,141,4,286.08
29699,170,3,152.91
29700,139,2,2668.36
29701,62,1,1318.75
29701,164,1,614.98
29702,66,3,3574.72
29703,85,2,3217.05
29703,139,4,2668.36
29703,92,4,1403.5
29704,78,3,473.88
29705,17,4,2166.97
29705,71,1,4481.49
29705,68,3,278.48
29706,185,3,2683.02
29706,28,1,920.61
29707,31,1,749.1
29707,32,3,3394.18
29708,37,4,2415.62
29708,95,2,188.14
29708,197,3,3157.4
29709,164,2,614.98
29709,108,4,4450.41
29709,4,2,4550.99
29710,180,3,2445.64
29711,89,1,4984.36
29711,53,2,3340.62
29712,32,3,3394.18
29712,74,4,1617.69
29712,6,1,2393.9
29713,37,1,2415.62
29714,13,3,1663.32
29714,44,1,1808.93
29714,62,3,1318.75
29715,58,4,1795.93
29715,149,2,4207.93
29716,86,2,2325.65
29717,54,1,2020.79
29717,52,3,1258.08
29718,99,4,3946.53
29718,146,1,311.53
29719,133,1,1363.27
29719,166,4,876.42
29720,174,3,2510.15
29720,32,4,3394.18
29720,148,3,1668.54
29721,107,3,2371.4
29721,158,4,2481.62
29722,140,4,1486.7
29723,117,4,2305.25
29723,14,3,4847.94
29724,147,2,1617.04
29724,178,3,3851.7
29724,183,3,4566.8
29725,178,1,3851.7
29725,66,3,3574.72
29725,75,1,4307.88
29726,104,4,1583.13
29726,152,4,4841.93
29727,102,1,2293.09
29727,88,4,4593.11
29728,150,4,3305.73
29728,44,2,1808.93
29728,38,3,4399.3
29729,8,3,3242.2
29730,86,2,2325.65
29730,164,3,614.98
29730,78,3,473.88
29731,69,1,4522.46
29732,50,4,3558.22
29732,163,1,1139.02
29732,200,3,2577.72
29733,123,4,165.71
29733,43,3,4030.79
29733,55,3,1906.64
29734,133,4,1363.27
29734,30,3,1832.52
29734,101,4,763.92
29735,118,3,1755.3
29735,88,4,4593.11
29735,154,2,4991.35
29736,143,3,2461.73
29737,26,1,4264.23
29737,89,2,4984.36
29738,190,1,4922.18
29739,157,4,1632.43
29740,99,3,3946.53
29741,83,1,4063.09
29741,188,1,4597.02
29741,182,3,3786.44
29742,58,1,1795.93
29742,173,3,3887.11
29743,145,1,2316.34
29743,191,1,3707.64
29744,116,4,3205.61
29744,65,2,3072.64
29745,131,4,2898.36
29745,195,2,2900.98
29745,129,1,4613.7
29746,15,3,4672.08
29746,197,2,3157.4
29747,34,3,3633.5
29747,120,1,1287.24
29747,43,4,4030.79
29748,58,3,1795.93
29749,165,3,3473.17
29750,45,1,3500.0
29750,19,4,4523.86
29750,17,3,2166.97
29751,128,4,385.55
29752,105,2,2391.97
29752,144,2,3804.42
29752,2,1,3973.78
29753,45,4,3500.0
29753,148,4,1668.54
29753,66,2,3574.72
29754,44,3,1808.93
29755,58,4,1795.93
29756,56,1,3481.13
29756,132,3,144.09
29757,186,4,3843.42
29758,104,2,1583.13
29758,142,3,4973.51
29758,23,4,470.59
29759,39,1,297.38
29759,127,4,4047.48
29759,88,1,4593.11
29760,16,3,4366.29
29760,157,3,1632.43
29761,187,2,124.89
29761,99,2,3946.53
29761,171,1,3534.96
29762,164,3,614.98
29762,1,4,4869.5
29763,130,4,4384.64
29763,45,4,3500.0
29764,160,1,2687.43
29765,81,3,114.27
29765,39,3,297.38
29766,10,1,1534.78
29767,69,3,4522.46
29767,160,1,2687.43
29767,65,2,3072.64
29768,175,3,3942.97
29768,143,2,2461.73
29769,79,4,3690.23
29770,141,1,286.08
29771,5,2,556.23
29772,140,1,1486.7
29772,42,2,4287.63
29773,11,4,1937.99
29773,199,3,4466.88
29774,43,2,4030.79
29774,140,2,1486.7
29775,165,3,3473.17
29775,82,2,146.16
29775,136,1,1558.63
29776,177,2,503.92
29776,150,3,3305.73
29776,3,2,1290.43
29777,36,1,1695.94
29777,110,4,2823.97
29778,20,1,4267.1
29778,122,3,2656.54
29779,69,4,4522.46
29779,123,3,165.71
29780,52,3,1258.08
29780,10,1,1534.78
29780,112,4,2354.57
29781,106,4,1436.69
29782,82,4,146.16
29783,98,1,3472.27
29784,105,1,2391.97
29784,193,4,3315.39
29784,52,4,1258.08
29785,195,3,2900.98
29785,168,2,1624.08
29786,199,2,4466.88
29786,45,1,3500.0
29786,117,4,2305.25
29787,30,4,1832.52
29787,56,2,3481.13
29787,121,3,4630.02
29788,157,4,1632.43
29788,119,3,2001.68
29788,161,1,4850.26
29789,70,1,459.2
29789,177,3,503.92
29789,89,4,4984.36
29790,143,2,2461.73
29790,184,2,2815.22
29790,197,1,3157.4
29791,173,2,3887.11
29791,121,4,4630.02
29791,72,3,1218.01
29792,115,1,2239.25
29793,140,2,1486.7
29793,7,4,4448.96
29794,166,2,876.42
29795,33,4,2592.59
29795,39,2,297.38
29796,5,1,556.23
29796,24,2,2927.61
29797,140,2,1486.7
29797,36,3,1695.94
29797,144,1,3804.42
29798,38,3,4399.3
29799,62,3,1318.75
29799,135,2,2354.31
29800,166,1,876.42
29800,188,4,4597.02
29800,61,1,3411.87
29801,16,3,4366.29
29801,90,4,853.05
29802,20,3,4267.1
29803,182,1,3786.44
29804,146,2,311.53
29805,65,4,3072.64
29805,1,3,4869.5
29805,196,4,327.37
29806,89,3,4984.36
29806,131,3,2898.36
29807,63,2,175.94
29807,179,4,442.02
29807,108,2,4450.41
29808,12,1,2593.81
29809,99,4,3946.53
29809,108,1,4450.41
29809,174,1,2510.15
29810,195,4,2900.98
29811,11,3,1937.99
29811,23,2,470.59
29811,108,2,4450.41
29812,184,4,2815.22
29813,112,3,2354.57
29813,68,1,278.48
29814,137,1,261.44
29815,190,4,4922.18
29815,58,3,1795.93
29816,144,4,3804.42
29817,111,4,2079.48
29818,44,2,1808.93
29818,46,4,882.2
29818,168,4,1624.08
29819,92,3,1403.5
29820,26,3,4264.23
29820,2,3,3973.78
29820,126,4,1185.11
29821,80,2,3122.74
29821,118,4,1755.3
29821,186,3,3843.42
29822,58,1,1795.93
29822,185,3,2683.02
29823,113,2,174.35
29824,33,4,2592.59
29824,177,4,503.92
29824,121,1,4630.02
29825,120,3,1287.24
29825,189,2,1067.5
29826,24,1,2927.61
29826,21,2,2130.2
29827,196,2,327.37
29827,3,2,1290.43
29828,105,1,2391.97
29829,91,4,4328.52
29829,175,1,3942.97
29830,171,2,3534.96
29830,176,3,2961.24
29831,113,2,174.35
29831,114,4,1490.35
29832,89,4,4984.36
29832,45,3,3500.0
29833,190,3,4922.18
29834,44,3,1808.93
29834,20,4,4267.1
29834,68,4,278.48
29835,44,4,1808.93
29836,109,2,2330.11
29837,11,4,1937.99
29837,28,1,920.61
29838,175,1,3942.97
29839,97,1,483.8
29839,64,1,917.14
29839,170,4,152.91
29840,42,3,4287.63
29840,177,1,503.92
29841,57,1,1997.2
29841,16,4,4366.29
29841,44,2,1808.93
29842,160,1,2687.43
29842,97,4,483.8
29843,7,2,4448.96
29844,186,1,3843.42
29844,103,1,4164.2
29844,63,2,175.94
29845,148,1,1668.54
29845,84,3,1371.06
29846,129,4,4613.7
29846,181,1,944.51
29847,30,3,1832.52
29847,150,2,3305.73
29847,47,4,4491.78
29848,22,4,650.69
29849,147,3,1617.04
29849,168,1,1624.08
29849,199,2,4466.88
29850,104,3,1583.13
29851,195,3,2900.98
29851,48,2,2082.01
29851,84,3,1371.06
29852,37,3,2415.62
29853,162,4,3647.55
29853,150,2,3305.73
29853,132,2,144.09
29854,78,3,473.88
29855,150,4,3305.73
29856,109,1,2330.11
29856,74,4,1617.69
29857,123,1,165.71
29857,56,3,3481.13
29857,171,4,3534.96
29858,37,4,2415.62
29858,52,2,1258.08
29859,104,2,1583.13
29860,2,2,3973.78
29860,39,4,297.38
29861,133,3,1363.27
29862,50,1,3558.22
29862,154,2,4991.35
29862,174,4,2510.15
29863,197,3,3157.4
29864,124,4,195.29
29864,191,1,3707.64
29864,23,3,470.59
29865,162,4,3647.55
29865,51,1,4122.12
29866,138,1,2991.62
29866,160,4,2687.43
29866,44,2,1808.93
29867,200,4,2577.72
29867,89,2,4984.36
29868,136,2,1558.63
29868,42,2,4287.63
29869,69,4,4522.46
29869,45,1,3500.0
29869,37,3,2415.62
29870,170,4,152.91
29871,11,3,1937.99
29872,63,4,175.94
29873,103,2,4164.2
29873,33,2,2592.59
29874,85,1,3217.05
29874,44,4,1808.93
29874,154,3,4991.35
29875,101,3,763.92
29875,170,4,152.91
29875,137,2,261.44
29876,52,1,1258.08
29877,57,3,1997.2
29877,43,3,4030.79
29878,26,1,4264.23
29878,116,4,3205.61
29878,161,3,4850.26
29879,86,2,2325.65
29880,93,3,2995.0
29880,42,1,4287.63
29881,13,3,1663.32
29882,21,4,2130.2
29882,40,3,4043.68
29883,165,1,3473.17
29883,97,2,483.8
29883,47,3,4491.78
29884,36,2,1695.94
29885,116,2,3205.61
29885,164,1,614.98
29885,98,4,3472.27
29886,51,3,4122.12
29887,44,1,1808.93
29887,172,3,655.02
29888,137,2,261.44
29888,160,3,2687.43
29888,141,1,286.08
29889,89,2,4984.36
29889,34,1,3633.5
29889,153,4,1675.55
29890,78,3,473.88
29891,146,2,311.53
29892,5,2,556.23
29892,37,4,2415.62
29892,89,3,4984.36
29893,16,1,4366.29
29894,5,3,556.23
29894,37,1,2415.62
29895,33,1,2592.59
29896,89,1,4984.36
29897,165,1,3473.17
29898,20,2,4267.1
29899,150,3,3305.73
29899,59,1,4195.85
29899,72,4,1218.01
29900,140,2,1486.7
29900,58,4,1795.93
29900,104,3,1583.13
29901,166,2,876.42
29901,172,1,655.02
29902,93,1,2995.0
29903,3,1,1290.43
29904,138,1,2991.62
29904,137,4,261.44
29904,50,3,3558.22
29905,95,4,188.14
29905,193,1,3315.39
29906,122,1,2656.54
29906,106,2,1436.69
29907,168,3,1624.08
29908,121,3,4630.02
29908,85,1,3217.05
29908,197,4,3157.4
29909,107,2,2371.4
29909,125,4,4867.51
29909,126,2,1185.11
29910,24,2,2927.61
29911,59,3,4195.85
29911,132,1,144.09
29911,3,4,1290.43
29912,184,2,2815.22
29912,114,2,1490.35
29913,142,2,4973.51
29913,7,4,4448.96
29913,69,4,4522.46
29914,54,2,2020.79
29915,80,1,3122.74
29915,157,2,1632.43
29916,186,4,3843.42
29916,56,4,3481.13
29916,55,2,1906.64
29917,1,1,4869.5
29917,68,3,278.48
29918,199,2,4466.88
29918,7,1,4448.96
29919,155,3,4981.2
29919,121,4,4630.02
29920,117,4,2305.25
29921,25,3,3248.88
29921,112,3,2354.57
29921,192,4,3893.83
29922,184,3,2815.22
29923,36,4,1695.94
29923,147,3,1617.04
29923,74,4,1617.69
29924,101,2,763.92
29924,55,2,1906.64
29925,93,3,2995.0
29926,52,2,1258.08
29927,70,4,459.2
29928,88,1,4593.11
29928,118,1,1755.3
29928,29,3,1957.13
29929,42,3,4287.63
29929,41,3,1908.04
29929,137,3,261.44
29930,8,2,3242.2
29931,108,4,4450.41
29931,158,1,2481.62
29932,135,2,2354.31
29933,142,3,4973.51
29933,66,1,3574.72
29934,102,3,2293.09
29934,133,2,1363.27
29935,50,2,3558.22
29935,107,2,2371.4
29936,126,2,1185.11
29937,141,2,286.08
29937,148,3,1668.54
29938,22,4,650.69
29939,127,3,4047.48
29940,157,4,1632.43
29941,7,2,4448.96
29941,173,1,3887.11
29942,188,1,4597.02
29943,61,1,3411.87
29943,78,3,473.88
29944,113,1,174.35
29945,72,4,1218.01
29946,162,3,3647.55
29946,72,1,1218.01
29946,187,3,124.89
29947,190,1,4922.18
29947,49,4,2332.57
29948,101,2,763.92
29949,180,1,2445.64
29949,190,3,4922.18
29950,191,2,3707.64
29950,127,3,4047.48
29950,38,4,4399.3
29951,74,4,1617.69
29952,11,1,1937.99
29953,146,3,311.53
29953,53,3,3340.62
29954,170,4,152.91
29955,21,4,2130.2
29956,16,2,4366.29
29956,180,1,2445.64
29956,76,3,3532.23
29957,163,3,1139.02
29958,172,1,655.02
29958,47,3,4491.78
29959,122,2,2656.54
29959,134,4,2093.43
29959,138,3,2991.62
29960,5,1,556.23
29960,180,1,2445.64
29961,66,3,3574.72
29961,3,2,1290.43
29962,134,1,2093.43
29962,111,4,2079.48
29963,108,2,4450.41
29963,62,4,1318.75
29964,90,1,853.05
29965,11,4,1937.99
29966,189,3,1067.5
29967,39,3,297.38
29967,200,4,2577.72
29968,22,1,650.69
29968,55,1,1906.64
29968,167,4,3959.62
29969,85,1,3217.05
29970,69,4,4522.46
29970,85,3,3217.05
29970,116,2,3205.61
29971,61,1,3411.87
29971,118,3,1755.3
29971,1,3,4869.5
29972,192,3,3893.83
29972,54,2,2020.79
29973,61,4,3411.87
29973,148,1,1668.54
29974,158,1,2481.62
29975,132,1,144.09
29975,84,1,1371.06
29975,41,1,1908.04
29976,89,1,4984.36
29976,131,4,2898.36
29976,20,4,4267.1
29977,37,2,2415.62
29977,15,3,4672.08
29978,32,1,3394.18
29979,151,3,1449.61
29980,194,3,2411.15
29981,70,2,459.2
29981,176,1,2961.24
29982,50,3,3558.22
29982,152,4,4841.93
29983,32,4,3394.18
29983,101,4,763.92
29984,46,1,882.2
29985,15,4,4672.08
29986,183,3,4566.8
29987,99,1,3946.53
29987,166,4,876.42
29987,169,1,1701.78
29988,193,3,3315.39
29988,151,1,1449.61
29988,9,1,2126.86
29989,34,3,3633.5
29990,199,1,4466.88
29991,157,4,1632.43
29991,63,2,175.94
29991,149,4,4207.93
29992,165,3,3473.17
29992,150,4,3305.73
29992,94,3,2578.29
29993,182,3,3786.44
29993,174,2,2510.15
29993,119,4,2001.68
29994,76,2,3532.23
29995,56,4,3481.13
29995,115,1,2239.25
29995,177,4,503.92
29996,169,3,1701.78
29996,82,1,146.16
29996,27,4,1533.32
29997,16,1,4366.29
29997,5,3,556.23
29997,128,3,385.55
29998,7,4,4448.96
29998,14,1,4847.94
29998,159,3,3354.09
29999,43,1,4030.79
30000,11,4,1937.99
30001,144,4,3804.42
30002,110,1,2823.97
30002,39,4,297.38
30003,54,2,2020.79
30004,40,3,4043.68
30004,69,3,4522.46
30004,154,3,4991.35
30005,19,3,4523.86
30005,143,2,2461.73
30005,62,1,1318.75
30006,110,1,2823.97
30007,66,3,3574.72
30008,40,1,4043.68
30008,145,4,2316.34
30009,66,4,3574.72
30009,127,3,4047.48
30010,34,3,3633.5
30010,85,4,3217.05
30011,89,2,4984.36
30011,140,2,1486.7
30011,34,1,3633.5
30012,136,4,1558.63
30013,54,2,2020.79
30013,155,2,4981.2
30013,71,2,4481.49
30014,100,3,3996.91
30015,118,1,1755.3
30015,147,1,1617.04
30016,11,3,1937.99
30016,47,1,4491.78
30016,199,1,4466.88
30017,4,2,4550.99
30017,24,4,2927.61
30018,95,3,188.14
30018,33,4,2592.59
30018,51,1,4122.12
30019,167,3,3959.62
30020,85,2,3217.05
30020,196,2,327.37
30021,178,1,3851.7
30021,133,4,1363.27
30022,8,4,3242.2
30022,88,4,4593.11
30022,187,4,124.89
30023,56,3,3481.13
30024,139,2,2668.36
30025,67,1,203.18
30026,22,3,650.69
30027,167,3,3959.62
30027,181,1,944.51
30027,130,4,4384.64
30028,108,2,4450.41
30029,4,4,4550.99
30029,181,1,944.51
30029,77,4,2068.89
30030,25,1,3248.88
30031,74,2,1617.69
30031,79,1,3690.23
30031,45,4,3500.0
30032,70,1,459.2
30032,135,3,2354.31
30032,24,4,2927.61
30033,13,2,1663.32
30033,37,1,2415.62
30033,187,2,124.89
30034,95,3,188.14
30034,127,2,4047.48
30034,134,1,2093.43
30035,166,4,876.42
30035,132,3,144.09
30036,180,1,2445.64
30037,33,3,2592.59
30037,130,4,4384.64
30037,37,4,2415.62
30038,59,1,4195.85
30039,89,4,4984.36
30039,8,2,3242.2
30040,27,2,1533.32
30040,25,2,3248.88
30040,73,3,3726.09
30041,161,4,4850.26
30041,121,2,4630.02
30041,6,1,2393.9
30042,126,2,1185.11
30042,56,3,3481.13
30043,49,2,2332.57
30044,108,2,4450.41
30044,114,3,1490.35
30045,30,1,1832.52
30045,39,1,297.38
30045,120,4,1287.24
30046,159,1,3354.09
30047,41,2,1908.04
30048,62,4,1318.75
30048,188,4,4597.02
30049,168,3,1624.08
30049,114,2,1490.35
30050,80,2,3122.74
30050,173,4,3887.11
30051,14,4,4847.94
30051,41,2,1908.04
30051,32,4,3394.18
30052,148,3,1668.54
30053,152,3,4841.93
30054,136,2,1558.63
30054,102,2,2293.09
30055,71,2,4481.49
30055,200,4,2577.72
30056,127,2,4047.48
30056,38,3,4399.3
30057,112,4,2354.57
30057,172,3,655.02
30057,107,3,2371.4
30058,184,2,2815.22
30058,138,2,2991.62
30058,149,4,4207.93
30059,171,4,3534.96
30060,156,2,1036.93
30060,70,1,459.2
30061,88,4,4593.11
30062,173,2,3887.11
30062,57,3,1997.2
30062,160,3,2687.43
30063,47,3,4491.78
30063,198,2,3167.88
30063,75,3,4307.88
30064,3,4,1290.43
30064,138,3,2991.62
30064,117,1,2305.25
30065,28,4,920.61
30066,160,2,2687.43
30067,8,3,3242.2
30067,126,1,1185.11
30067,180,4,2445.64
30068,55,1,1906.64
30068,136,2,1558.63
30069,49,3,2332.57
30069,156,1,1036.93
30070,30,2,1832.52
30070,189,4,1067.5
30071,142,2,4973.51
30071,129,1,4613.7
30072,78,2,473.88
30072,41,4,1908.04
30072,181,4,944.51
30073,90,4,853.05
30073,162,4,3647.55
30073,184,3,2815.22
30074,73,2,3726.09
30074,24,4,2927.61
30075,6,2,2393.9
30076,51,3,4122.12
30076,176,3,2961.24
30076,144,4,3804.42
30077,153,1,1675.55
30078,118,2,1755.3
30078,129,2,4613.7
30079,15,2,4672.08
30080,140,1,1486.7
30080,118,1,1755.3
30081,158,3,2481.62
30082,10,4,1534.78
30082,158,4,2481.62
30083,88,3,4593.11
30083,106,4,1436.69
30083,64,1,917.14
30084,104,4,1583.13
30084,107,4,2371.4
30084,98,4,3472.27
30085,6,1,2393.9
30085,143,3,2461.73
30085,138,3,2991.62
30086,123,3,165.71
30087,42,4,4287.63
30088,157,1,1632.43
30088,47,1,4491.78
30088,100,2,3996.91
30089,172,4,655.02
30089,109,4,2330.11
30090,130,1,4384.64
30090,75,2,4307.88
30090,30,3,1832.52
30091,57,1,1997.2
30092,124,4,195.29
30092,117,3,2305.25
30092,157,3,1632.43
30093,16,4,4366.29
30094,161,2,4850.26
30094,173,1,3887.11
30094,66,3,3574.72
30095,144,3,3804.42
30096,36,3,1695.94
30096,185,3,2683.02
30096,93,2,2995.0
30097,111,2,2079.48
30098,63,3,175.94
30099,173,2,3887.11
30099,125,4,4867.51
30099,47,1,4491.78
30100,193,1,3315.39
30100,143,1,2461.73
30101,9,4,2126.86
30101,112,2,2354.57
30102,138,2,2991.62
30102,90,1,853.05
30103,199,3,4466.88
30103,125,2,4867.51
30103,93,4,2995.0
30104,46,1,882.2
30104,23,1,470.59
30104,109,1,2330.11
30105,121,4,4630.02
30106,129,1,4613.7
30107,27,2,1533.32
30107,93,2,2995.0
30107,110,1,2823.97
30108,145,4,2316.34
30108,39,3,297.38
30108,16,1,4366.29
30109,74,2,1617.69
30109,165,3,3473.17
30109,173,2,3887.11
30110,160,3,2687.43
30110,138,1,2991.62
30110,159,4,3354.09
30111,113,3,174.35
30111,106,1,1436.69
30112,102,2,2293.09
30112,159,3,3354.09
30112,49,3,2332.57
30113,85,3,3217.05
30114,59,1,4195.85
30114,72,1,1218.01
30114,15,4,4672.08
30115,188,1,4597.02
30115,195,3,2900.98
30115,132,1,144.09
30116,112,2,2354.57
30116,191,1,3707.64
30117,17,4,2166.97
30118,61,3,3411.87
30118,119,4,2001.68
30119,135,4,2354.31
30119,57,1,1997.2
30119,76,3,3532.23
30120,68,1,278.48
30121,82,4,146.16
30121,73,4,3726.09
30121,158,4,2481.62
30122,184,3,2815.22
30122,99,1,3946.53
30122,9,4,2126.86
30123,166,4,876.42
30124,25,1,3248.88
30124,62,1,1318.75
30125,11,1,1937.99
30125,179,3,442.02
30125,74,1,1617.69
30126,120,2,1287.24
30126,184,4,2815.22
30126,194,1,2411.15
30127,42,2,4287.63
30127,29,1,1957.13
30127,138,4,2991.62
30128,12,2,2593.81
30128,47,1,4491.78
30129,177,2,503.92
30129,181,2,944.51
30130,41,4,1908.04
30130,118,3,1755.3
30131,170,2,152.91
30131,38,3,4399.3
30131,89,4,4984.36
30132,178,1,3851.7
30132,127,2,4047.48
30133,100,1,3996.91
30133,86,3,2325.65
30133,79,2,3690.23
30134,75,2,4307.88
30134,188,1,4597.02
30134,141,1,286.08
30135,156,2,1036.93
30136,166,1,876.42
30136,4,2,4550.99
30137,86,3,2325.65
30138,85,2,3217.05
30139,104,2,1583.13
30139,101,1,763.92
30140,141,2,286.08
30140,160,2,2687.43
30140,135,3,2354.31
30141,143,4,2461.73
30141,14,2,4847.94
30142,169,2,1701.78
30143,52,2,1258.08
30143,89,4,4984.36
30144,53,2,3340.62
30145,121,3,4630.02
30146,8,2,3242.2
30146,113,3,174.35
30146,27,3,1533.32
30147,107,3,2371.4
30147,77,4,2068.89
30147,143,4,2461.73
30148,142,2,4973.51
30149,175,1,3942.97
30149,117,4,2305.25
30150,90,1,853.05
30150,118,1,1755.3
30151,130,4,4384.64
30151,39,3,297.38
30152,110,4,2823.97
30152,76,2,3532.23
30152,128,1,385.55
30153,174,4,2510.15
30153,69,4,4522.46
30153,96,2,4670.58
30154,178,3,3851.7
30154,85,1,3217.05
30154,44,3,1808.93
30155,12,4,2593.81
30155,6,2,2393.9
30155,181,3,944.51
30156,25,2,3248.88
30156,3,1,1290.43
30157,153,4,1675.55
30157,142,2,4973.51
30157,47,4,4491.78
30158,19,3,4523.86
30159,164,1,614.98
30160,156,4,1036.93
30160,31,3,749.1
30161,29,1,1957.13
30161,139,3,2668.36
30162,58,2,1795.93
30163,183,4,4566.8
30163,27,2,1533.32
30163,184,3,2815.22
30164,125,3,4867.51
30165,3,3,1290.43
30165,122,4,2656.54
30165,78,2,473.88
30166,52,3,1258.08
30166,133,4,1363.27
30167,100,1,3996.91
30167,182,2,3786.44
30168,53,3,3340.62
30168,78,2,473.88
30168,81,3,114.27
30169,156,4,1036.93
30169,177,1,503.92
30169,191,2,3707.64
30170,39,4,297.38
30170,196,1,327.37
30170,59,2,4195.85
30171,141,3,286.08
30171,42,1,4287.63
30172,33,1,2592.59
30172,21,4,2130.2
30172,116,2,3205.61
30173,69,4,4522.46
30173,144,3,3804.42
30173,176,1,2961.24
30174,18,4,3487.38
30174,127,1,4047.48
30174,79,4,3690.23
30175,44,3,1808.93
30176,21,4,2130.2
30176,156,3,1036.93
30177,53,4,3340.62
30177,161,2,4850.26
30178,40,3,4043.68
30179,59,4,4195.85
30179,119,4,2001.68
30179,22,1,650.69
30180,131,2,2898.36
30181,161,2,4850.26
30181,137,4,261.44
30181,51,1,4122.12
30182,178,1,3851.7
30182,143,3,2461.73
30183,112,1,2354.57
30184,200,1,2577.72
30184,145,2,2316.34
30185,107,2,2371.4
30185,140,1,1486.7
30186,192,3,3893.83
30186,175,4,3942.97
30186,54,2,2020.79
30187,57,3,1997.2
30187,116,3,3205.61
30188,79,3,3690.23
30188,195,4,2900.98
30188,61,1,3411.87
30189,63,2,175.94
30189,14,3,4847.94
30189,31,3,749.1
30190,196,4,327.37
30190,36,1,1695.94
30191,121,3,4630.02
30191,200,4,2577.72
30191,68,3,278.48
30192,161,4,4850.26
30192,163,1,1139.02
30192,124,1,195.29
30193,1,1,4869.5
30193,65,3,3072.64
30194,177,3,503.92
30194,92,4,1403.5
30194,90,3,853.05
30195,163,4,1139.02
30195,183,3,4566.8
30195,11,1,1937.99
30196,166,2,876.42
30197,80,1,3122.74
30197,187,3,124.89
30198,40,1,4043.68
30198,173,2,3887.11
30199,86,4,2325.65
30199,107,3,2371.4
30199,155,2,4981.2
30200,90,3,853.05
30200,80,1,3122.74
30200,165,3,3473.17
30201,126,4,1185.11
30201,130,3,4384.64
30201,189,4,1067.5
30202,2,2,3973.78
30202,129,4,4613.7
30203,195,1,2900.98
30203,45,3,3500.0
30203,192,4,3893.83
30204,164,2,614.98
30204,135,2,2354.31
30204,197,3,3157.4
30205,86,3,2325.65
30206,159,1,3354.09
30206,89,3,4984.36
30206,66,2,3574.72
30207,160,2,2687.43
30207,31,3,749.1
30208,176,1,2961.24
30208,133,1,1363.27
30209,70,3,459.2
30209,55,3,1906.64
30210,192,4,3893.83
30210,105,1,2391.97
30210,160,1,2687.43
30211,65,4,3072.64
30211,45,3,3500.0
30211,164,2,614.98
30212,26,2,4264.23
30213,67,2,203.18
30213,21,4,2130.2
30214,126,3,1185.11
30215,18,1,3487.38
30215,4,1,4550.99
30216,74,2,1617.69
30216,171,2,3534.96
30217,60,1,596.25
30217,112,1,2354.57
30218,116,3,3205.61
30219,136,3,1558.63
30219,76,3,3532.23
30220,2,2,3973.78
30220,7,1,4448.96
30220,102,4,2293.09
30221,150,4,3305.73
30221,17,3,2166.97
30222,65,4,3072.64
30222,192,2,3893.83
30223,129,3,4613.7
30223,153,4,1675.55
30223,45,1,3500.0
30224,116,1,3205.61
30224,1,4,4869.5
30224,40,4,4043.68
30225,134,3,2093.43
30225,96,1,4670.58
30225,139,2,2668.36
30226,56,4,3481.13
30227,102,2,2293.09
30227,83,2,4063.09
30227,136,3,1558.63
30228,128,4,385.55
30228,82,4,146.16
30228,109,3,2330.11
30229,39,1,297.38
30229,19,4,4523.86
30229,1,3,4869.5
30230,111,1,2079.48
30230,165,2,3473.17
30231,113,1,174.35
30231,4,2,4550.99
30232,2,4,3973.78
30232,157,3,1632.43
30233,170,4,152.91
30233,190,1,4922.18
30233,53,3,3340.62
30234,198,3,3167.88
30234,116,1,3205.61
30235,146,1,311.53
30235,125,2,4867.51
30235,8,1,3242.2
30236,56,4,3481.13
30236,1,2,4869.5
30236,140,1,1486.7
30237,187,1,124.89
30237,24,1,2927.61
30238,23,1,470.59
30238,141,4,286.08
30239,49,2,2332.57
30239,133,4,1363.27
30239,106,1,1436.69
30240,92,4,1403.5
30240,60,4,596.25
30241,119,3,2001.68
30241,18,1,3487.38
30241,126,2,1185.11
30242,15,4,4672.08
30242,128,2,385.55
30242,120,2,1287.24
30243,8,3,3242.2
30243,155,1,4981.2
30243,157,3,1632.43
30244,136,4,1558.63
30244,106,2,1436.69
30245,54,4,2020.79
30245,122,3,2656.54
30246,118,4,1755.3
30246,21,2,2130.2
30247,181,3,944.51
30247,107,2,2371.4
30247,47,4,4491.78
30248,197,3,3157.4
30248,88,2,4593.11
30249,174,1,2510.15
30250,142,1,4973.51
30250,6,1,2393.9
30250,95,1,188.14
30251,116,3,3205.61
30252,2,4,3973.78
30253,122,4,2656.54
30253,177,1,503.92
30253,103,3,4164.2
30254,22,3,650.69
30254,90,3,853.05
30254,29,1,1957.13
30255,152,1,4841.93
30256,89,2,4984.36
30257,51,3,4122.12
30257,179,2,442.02
30258,87,1,4330.81
30259,181,3,944.51
30259,76,3,3532.23
30260,35,3,1828.19
30261,128,1,385.55
30262,106,4,1436.69
30262,164,4,614.98
30263,164,4,614.98
30263,9,1,2126.86
30264,124,3,195.29
30264,92,4,1403.5
30265,36,1,1695.94
30265,193,3,3315.39
30265,30,3,1832.52
30266,195,4,2900.98
30267,91,1,4328.52
30267,84,3,1371.06
30267,175,1,3942.97
30268,52,4,1258.08
30268,57,4,1997.2
30268,184,3,2815.22
30269,109,3,2330.11
30269,45,2,3500.0
30269,82,2,146.16
30270,66,2,3574.72
30270,25,1,3248.88
30271,121,2,4630.02
30272,28,3,920.61
30272,147,3,1617.04
30273,58,4,1795.93
30273,110,2,2823.97
30273,70,3,459.2
30274,199,4,4466.88
30274,152,2,4841.93
30275,191,3,3707.64
30276,196,2,327.37
30276,2,1,3973.78
30276,128,3,385.55
30277,91,1,4328.52
30277,58,4,1795.93
30277,7,3,4448.96
30278,183,2,4566.8
